example_idx,sentence,true_label,confidence,variability,region
26824,continues to improve ,1,0.9983636856079101,0.0024718856718895653,Easy
26825,consistent emotional conviction ,1,0.9969378471374511,0.005394119018398485,Ambiguous
26826,a better thriller ,1,0.9763424515724182,0.026706482490853084,Ambiguous
26827,film a must for everyone from junior scientists ,1,0.9990610837936401,0.0009577352093123718,Easy
26828,"peter jackson and company once again dazzle and delight us , fulfilling practically every expectation either a longtime tolkien fan or a movie-going neophyte could want . ",1,0.9995267033576966,0.00042869955405610123,Easy
26829,worst thing ,0,0.9979103207588196,0.0027754780372421938,Easy
26830,"is moody , oozing , chilling and heart-warming all at once ... a twisting , unpredictable , cat-and-mouse thriller . ",1,0.9995499610900879,0.0003736276802563296,Easy
26831,the dialogue frequently misses the mark ,0,0.9979948997497559,0.0028113674246260253,Easy
26832,"-- stoner midnight flick , sci-fi deconstruction , gay fantasia -- ",0,0.8803910732269287,0.14444294614014716,Ambiguous
26833,develop her own film language ,1,0.9880055546760559,0.018489686337961952,Ambiguous
26834,ignite sparks ,1,0.9971094846725463,0.00296986129337209,Easy
26835,the only belly laughs come from the selection of outtakes tacked onto the end credits ,0,0.9947242856025695,0.006454478973451417,Ambiguous
26836,", elusive , yet inexplicably ",1,0.7934834957122803,0.2619242720148727,Ambiguous
26837,'s just plain lurid when it is n't downright silly ,0,0.9965815782546997,0.00414162090445501,Ambiguous
26838,he 's just adjusting ,0,0.9546614170074463,0.03990219717863204,Ambiguous
26839,welcome to see a chinese film depict a homosexual relationship in a mature and frank fashion ,1,0.9989555358886719,0.0011451923467174715,Easy
26840,poorly rejigger fatal attraction into a high school setting ,0,0.9968537569046021,0.004590478649929062,Ambiguous
26841,"a waste of de niro , mcdormand and the other good actors in the cast ",0,0.9969211101531983,0.004688583070605261,Ambiguous
26842,"to visit , this laboratory of laughter ",1,0.9994274616241455,0.0005656321212298344,Easy
26843,one of those films that seems tailor made to air on pay cable to offer some modest amusements when one has nothing else to watch . ,0,0.9969289541244507,0.004348367426636062,Ambiguous
26844,a film that begins with the everyday lives of naval personnel in san diego and ends with scenes so true and heartbreaking that tears welled up in my eyes both times i ,1,0.9988189578056336,0.0010350165605130174,Easy
26845,it 's probably worth catching solely on its visual merits . ,1,0.8903746366500854,0.21359589272190035,Ambiguous
26846,every one ( and no one ) ,0,0.8222028255462647,0.2670120326379206,Ambiguous
26847,shoddy ,0,0.9976004600524903,0.0033661330051288478,Easy
26848,jealous ,0,0.9911820888519287,0.007254204329093084,Ambiguous
26849,are littered with trenchant satirical jabs at the peculiar egocentricities of the acting breed ,0,0.8859130144119263,0.21035867798832067,Ambiguous
26850,forgets to make it entertaining ,0,0.9980830669403076,0.002335867617245793,Easy
26851,if also somewhat hermetic . ,1,0.87042795419693,0.16186374129378708,Ambiguous
26852,all the pleasure of a handsome and well-made entertainment ,1,0.9995298624038697,0.00043917806754632284,Easy
26853,who are enthusiastic about something and then ,1,0.9944004535675048,0.009728749365712287,Ambiguous
26854,by-the-numbers yarn . ,0,0.9772191286087036,0.02557825228138935,Ambiguous
26855,this equally derisive clunker is fixated on the spectacle of small-town competition . ,0,0.9955655574798584,0.004921966124141213,Ambiguous
26856,", ( haneke ) steers clear of the sensational and offers instead an unflinching and objective look at a decidedly perverse pathology . ",1,0.9946188807487488,0.0012618144600374352,Easy
26857,"hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one ",0,0.9958694100379943,0.00601491953758433,Ambiguous
26858,amazement ,1,0.7905482381582261,0.3680164239829203,Ambiguous
26859,"old-fashioned , occasionally charming and as subtle ",1,0.9994369983673096,0.0004456560019836177,Easy
26860,admirable reconstruction ,1,0.9962870955467225,0.005905636740701633,Ambiguous
26861,notorious reputation ,0,0.6062949776649476,0.3211574413573938,Ambiguous
26862,you thought was going to be really awful ,0,0.995683240890503,0.006778128529809313,Ambiguous
26863,legal battle ,0,0.9177054286003112,0.10501563550259234,Ambiguous
26864,crash-and-bash ,0,0.8970052361488342,0.10985999182124352,Ambiguous
26865,though clearly well-intentioned ,1,0.9634131193161011,0.07194526860568166,Ambiguous
26866,"his contradictory , self-hating , self-destructive ways ",0,0.9968594670295715,0.004431231099490581,Ambiguous
26867,walked away from this new version of e.t. just as i hoped i would -- with moist eyes . ,1,0.9980165600776673,0.0030031039159576453,Easy
26868,psychologically probing ,1,0.9900567293167114,0.015693397785609974,Ambiguous
26869,"dumb gags , anatomical humor , or character cliches ",0,0.9967596530914307,0.004843667836164364,Ambiguous
26870,is actually one of its strengths ,1,0.9990126967430115,0.0013493890833204075,Easy
26871,death and mind-numbing indifference ,0,0.9978942394256591,0.0029898436518368834,Easy
26872,"of a big , tender hug ",1,0.9993417620658874,0.0006911584443948166,Easy
26873,itself -- as well its delightful cast -- ,1,0.9991373062133789,0.0009467101544698283,Easy
26874,it has definite weaknesses ,0,0.9972972631454468,0.0038429459444373837,Ambiguous
26875,racial profiling hollywood style ,0,0.9794815897941589,0.01429934808148353,Ambiguous
26876,being stuck in a dark pit having a nightmare about bad cinema ,0,0.9979425191879272,0.0029192777242410153,Easy
26877,going to subjugate truth to the tear-jerking demands of soap opera ,0,0.9942777752876282,0.007148467827962292,Ambiguous
26878,they spend years trying to comprehend it ,0,0.9822946071624756,0.005577213083023739,Ambiguous
26879,daring and ,1,0.9474668622016906,0.1031249455234716,Ambiguous
26880,"this remains a film about something , one that attempts and often achieves a level of connection and concern . ",1,0.9987935423851013,0.0013916351179950074,Easy
26881,"that there is no rest period , no timeout ",0,0.9830338716506958,0.010676335224202284,Ambiguous
26882,"maelstrom is strange and compelling , engrossing and different , a moral tale with a twisted sense of humor ",1,0.9995700597763062,0.00036371174929913724,Easy
26883,way to make j.k. rowling 's marvelous series into a deadly bore ,0,0.9977548956871033,0.003285635259756818,Easy
26884,"is n't nearly as downbeat as it sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny . ",1,0.9993359565734863,0.0005435696047763463,Easy
26885,everything is off . ,0,0.9966437935829162,0.005000471257196003,Ambiguous
26886,an eventual cult classic would be an understatement ,1,0.9894867062568664,0.019026587210771648,Ambiguous
26887,"the best thing about the movie is its personable , amusing cast . ",1,0.9995512962341309,0.00040275206115535447,Easy
26888,rape and suspected murder ,1,0.07214670404791831,0.04187636535931565,Hard
26889,"can still turn out a small , personal film with an emotional wallop ",1,0.9987231135368347,0.0018681435369617184,Easy
26890,is undone by a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads . ,0,0.9978892922401428,0.002995515465541824,Easy
26891,give it considerable punch ,1,0.9991523504257203,0.0009953433334686113,Easy
26892,"dialogue , 30 seconds of plot ",0,0.9909777045249939,0.009902557953142294,Ambiguous
26893,"hold our interest , but its just not a thrilling movie ",0,0.9972263216972351,0.0035929526437955142,Easy
26894,"it almost completely dry of humor , verve and fun ",0,0.997930371761322,0.0027963322806530797,Easy
26895,the soulful development of two rowdy teenagers ,1,0.9981398344039917,0.002085231379585743,Easy
26896,", it 's waltzed itself into the art film pantheon . ",1,0.9973311305046082,0.004359078198285181,Ambiguous
26897,composed delivery ,1,0.8798604547977448,0.2038092878109931,Ambiguous
26898,visual style ,1,0.9982353448867798,0.002897153071917502,Easy
26899,the real deal ,1,0.9950245976448059,0.007361977057164773,Ambiguous
26900,cool gadgets and creatures keep this fresh . ,1,0.9995544672012329,0.0003847524639359094,Easy
26901,"a creepy , intermittently powerful study of a self-destructive man ... about as unsettling to watch as an exploratory medical procedure or an autopsy . ",1,0.8670311093330383,0.2531849640638844,Ambiguous
26902,it ultimately delivers ,1,0.99906907081604,0.0012289578259665054,Easy
26903,smart and dark - hallelujah for small favors ,1,0.9973734378814697,0.003925215085689826,Ambiguous
26904,`` bowling for columbine '' remains a disquieting and thought-provoking film ... ,1,0.9989109992980957,0.0010098779862821366,Easy
26905,shamefully ,0,0.9959957718849182,0.004972651585261793,Ambiguous
26906,confident ,1,0.9938187956809997,0.010573817260172874,Ambiguous
26907,", you 'd have a hard time believing it was just coincidence . ",0,0.9945992827415466,0.007544012948048305,Ambiguous
26908,"seems to want to be a character study , but apparently ",0,0.9928617000579834,0.0070029686292704075,Ambiguous
26909,is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents ' anguish ,1,0.999469542503357,0.0005343354709890869,Easy
26910,most elusive ,1,0.9351365327835083,0.11391217497287089,Ambiguous
26911,a hugely enjoyable film ,1,0.9995698928833008,0.0003620863459254184,Easy
26912,is pretty funny now and then without in any way demeaning its subjects . ,1,0.9992458939552307,0.0007156859995220673,Easy
26913,"reveals itself slowly , intelligently , artfully . ",1,0.9991353154182434,0.0010303796992528187,Easy
26914,he does display an original talent ,1,0.9995354413986206,0.0004439201807571317,Easy
26915,scream ,0,0.9745453953742981,0.03255424329663289,Ambiguous
26916,jovial ,1,0.9986319780349732,0.0018488485797816022,Easy
26917,"may take its sweet time to get wherever it 's going , but if you have the patience for it , you wo n't feel like it 's wasted yours ",1,0.9764629244804383,0.02819706372021987,Ambiguous
26918,- worst of all - ,0,0.9981367349624634,0.0025079348529889445,Easy
26919,"gentle , lapping rhythms of this film ",1,0.9989036679267883,0.0015629959661533832,Easy
26920,gets full mileage ,1,0.9892330527305603,0.0171943670719321,Ambiguous
26921,preserves tosca 's intoxicating ardor ,1,0.9991961121559143,0.0008413782358569777,Easy
26922,"not only does leblanc make one spectacularly ugly-looking broad , but he appears miserable throughout as he swaggers through his scenes . ",0,0.9981162905693054,0.0025880761657562814,Easy
26923,hollywood trap ,0,0.9827311158180236,0.011304230280268508,Ambiguous
26924,lumpen ,0,0.9969562411308288,0.004365504872956502,Ambiguous
26925,"as a director , eastwood is off his game -- there 's no real sense of suspense , and none of the plot ` surprises ' are really surprising ",0,0.9982590317726135,0.0022588181822951405,Easy
26926,"false sentiment or sharp , overmanipulative hollywood practices ",0,0.9964664697647094,0.004432606321790319,Ambiguous
26927,"world traveler might not go anywhere new , or arrive anyplace special , but it 's certainly an honest attempt to get at something . ",1,0.9972245693206787,0.00212450696314662,Easy
26928,that plays like a loosely-connected string of acting-workshop exercises ,0,0.9973942041397095,0.003932324953467778,Ambiguous
26929,is nonexistent . ,0,0.9978137016296387,0.0031518696170970283,Easy
26930,the cinematic stylings of director john stockwell ,1,0.9985054969787598,0.002087702416713194,Easy
26931,apart from reporting on the number of tumbleweeds blowing through the empty theaters ,0,0.9947375178337097,0.006628580964490346,Ambiguous
26932,performances ,1,0.9874744296073914,0.023117994097086775,Ambiguous
26933,illustrating the demons bedevilling the modern masculine journey ,0,0.04794186092913151,0.05802426269506299,Hard
26934,"last orders nurtures the multi-layers of its characters , allowing us to remember that life 's ultimately a gamble and last orders are to be embraced . ",1,0.9988419771194458,0.0014698142246762846,Easy
26935,"following up a delightful , well-crafted family film ",1,0.9995334625244141,0.0004200188639287388,Easy
26936,better movie experience ,1,0.9933423399925232,0.0063838065234178,Ambiguous
26937,"katz 's documentary does n't have much panache , but with material this rich it does n't need it . ",1,0.9959095358848572,0.0037933021146664744,Ambiguous
26938,be an astronaut ,1,0.9796502232551575,0.02868748365289092,Ambiguous
26939,( a ) smarter and much funnier version of the old police academy flicks . ,1,0.9902862429618835,0.015340360246924483,Ambiguous
26940,a gripping drama . ,1,0.9995845317840576,0.00034458615586370294,Easy
26941,slightly flawed ( and fairly unbelievable ) finale ,0,0.9962303280830384,0.005804755833338293,Ambiguous
26942,undeniably fascinating and playful fellow ,1,0.999455189704895,0.0004594729695429474,Easy
26943,stand in future years as an eloquent memorial ,1,0.9970049858093262,0.004774551074341422,Ambiguous
26944,keep my attention ,1,0.9974300384521484,0.002944407081233004,Easy
26945,should strike a nerve in many . ,1,0.8673265039920807,0.26383322721687497,Ambiguous
26946,the worst elements of all of them ,0,0.9980295062065124,0.0027632076606931627,Easy
26947,a sturdiness and solidity that we 've long associated with washington ,1,0.9980329275131226,0.0033206571918565453,Easy
26948,seems to really care ,1,0.9954285979270935,0.007468068741817682,Ambiguous
26949,well acted by diane lane and richard gere . ,1,0.9993340253829956,0.0007843363636550992,Easy
26950,"that rare film whose real-life basis is , in fact , so interesting that no embellishment is needed . ",1,0.998434329032898,0.0016901708828343633,Easy
26951,... has thrown every suspenseful cliché in the book at this nonsensical story . ,0,0.9972497463226319,0.003728924795949951,Ambiguous
26952,childlike dimness ,0,0.992687463760376,0.006143855481593653,Ambiguous
26953,terrific casting and ,1,0.9987067341804504,0.002003136122664924,Easy
26954,"the least bit ashamed in admitting that my enjoyment came at the expense of seeing justice served , even if it 's a dish that 's best served cold ",1,0.8896622776985168,0.21810260435000764,Ambiguous
26955,"love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane ",1,0.9991724610328674,0.0010092438176740417,Easy
26956,hymn and a cruel story of youth culture ,0,0.9507229089736938,0.058847494020390544,Ambiguous
26957,"eventually , they will have a showdown , but , by then , your senses are as mushy as peas and you do n't care who fires the winning shot . ",0,0.9945221066474914,0.004689604265440588,Ambiguous
26958,wondering why lee 's character did n't just go to a bank manager and save everyone the misery ,1,0.0423661932349205,0.028572206860551588,Hard
26959,"the movie attempts to mine laughs from a genre -- the gangster/crime comedy -- that wore out its welcome with audiences several years ago , and its cutesy reliance on movie-specific cliches is n't exactly endearing ",0,0.9979325294494629,0.002857826398403936,Easy
26960,romantic comedy with a fresh point of view just does n't figure in the present hollywood program . ,1,0.38180259000509975,0.4569877694849392,Ambiguous
26961,the unfulfilling ,0,0.9975287437438964,0.0036362935580150583,Ambiguous
26962,"has been , pardon the pun , sucked out and replaced by goth goofiness ",0,0.9971139430999756,0.004133763494101352,Ambiguous
26963,"dip into your wallet , swipe 90 minutes of your time , and ",1,0.009324005059897899,0.0047483158550456865,Hard
26964,incorporates so much ,1,0.9980003356933593,0.002743605447905967,Easy
26965,already-shallow ,0,0.9973451852798462,0.0039300456344966515,Ambiguous
26966,we also need movies like tim mccann 's revolution no. 9 . ,1,0.9841994047164917,0.029219319872775238,Ambiguous
26967,as a detailed personal portrait and as a rather frightening examination of modern times ,1,0.9982091426849365,0.0014132001087885865,Easy
26968,it 's a bad action movie because there 's no rooting interest and the spectacle is grotesque and boring ,0,0.9985267758369446,0.001784948587979859,Easy
26969,is too amateurishly square to make the most of its own ironic implications ,0,0.9971888422966003,0.003988921383143535,Ambiguous
26970,the wonderfully lush morvern callar is pure punk existentialism ,1,0.9992805123329163,0.0008000301559870662,Easy
26971,to see where one 's imagination will lead when given the opportunity ,1,0.9916089773178101,0.013989842566701301,Ambiguous
26972,is corcuera 's attention to detail . ,1,0.9977837681770325,0.003377566638108291,Easy
26973,has been lost in the translation ... another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise . ,0,0.9978066086769104,0.003179512758662768,Easy
26974,onto a different path ,1,0.9774268627166748,0.03315960451793676,Ambiguous
26975,tedious as the chatter of parrots raised on oprah ,0,0.9943745613098145,0.008008592744981804,Ambiguous
26976,may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence . ,0,0.9970977306365967,0.003800540711991411,Ambiguous
26977,large cast ,1,0.9965369820594787,0.0050887602008480035,Ambiguous
26978,amounts of beautiful movement and inside information ,1,0.9995509266853333,0.000401138112235165,Easy
26979,"subject us to boring , self-important stories of how horrible we are to ourselves and each other ",0,0.9978239893913269,0.0028338579624764136,Easy
26980,a great cast ,1,0.9994489192962647,0.0005328212718061969,Easy
26981,such superficial treatment ,0,0.9967434287071228,0.0036692955550868007,Ambiguous
26982,admirable storyteller ,1,0.9993503332138062,0.0007658806325181347,Easy
26983,ludicrous ,0,0.9962551474571228,0.004754512544736564,Ambiguous
26984,"it celebrates the group 's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his ` angels of light . ' ",1,0.9993318796157837,0.0007186270272462744,Easy
26985,sugary sentiment and withholds delivery on the pell-mell ,0,0.9961165070533753,0.004809423606983235,Ambiguous
26986,deserves a huge amount of the credit for the film 's thoroughly winning tone ,1,0.999486243724823,0.0005331773981360429,Easy
26987,limitations ,0,0.9908784627914429,0.009410497574698775,Ambiguous
26988,about one in three gags in white 's intermittently wise script hits its mark ,1,0.7872795343399048,0.3096870145550048,Ambiguous
26989,meyjes ... has done his homework and soaked up some jazzy new revisionist theories about the origins of nazi politics and aesthetics . ,1,0.997202706336975,0.0047215850532311724,Ambiguous
26990,the astute direction ,1,0.9992047548294067,0.0009049554411990345,Easy
26991,"if hill is n't quite his generation 's don siegel ( or robert aldrich ) , it 's because there 's no discernible feeling beneath the chest hair ; it 's all bluster and cliché ",0,0.9974617004394531,0.003555224418937015,Easy
26992,a mystery how the movie could be released in this condition ,0,0.9925702095031739,0.00871114848069667,Ambiguous
26993,"pan nalin 's exposition is beautiful and mysterious , and the interviews that follow , with the practitioners of this ancient indian practice , are as subtle and as enigmatic . ",1,0.9995298027992249,0.0004163880002982437,Easy
26994,conservative christian parents ,1,0.9124525427818299,0.14011918113087482,Ambiguous
26995,has the requisite faux-urban vibe and hotter-two-years-ago rap and r&b names and references . ,0,0.9929774284362793,0.0072987543051087666,Ambiguous
26996,there 's got to be a more graceful way of portraying the devastation of this disease . ,0,0.9961376428604126,0.005728787884975706,Ambiguous
26997,"ms. phoenix is completely lacking in charm and charisma , and is unable to project either esther 's initial anomie or her eventual awakening . ",0,0.9979963779449463,0.002797457679020376,Easy
26998,of nothing at the core of this slight coming-of-age/coming-out tale ,0,0.9911454439163208,0.006179880097519905,Ambiguous
26999,of spectacular belly flops ,0,0.99386066198349,0.010761267594061414,Ambiguous
27000,catapulting the artist ,1,0.9941901564598083,0.009008996170201568,Ambiguous
27001,by someone who obviously knows nothing about crime ,0,0.9955926179885864,0.005486183233963581,Ambiguous
27002,a perfect show of respect to just one of those underrated professionals who deserve but rarely receive it ,1,0.9989821672439575,0.001239735941151046,Easy
27003,on its way ,1,0.9876245021820068,0.01694903273168424,Ambiguous
27004,there 's just something about watching a squad of psychopathic underdogs whale the tar out of unsuspecting lawmen that reaches across time and distance . ,1,0.9576411724090577,0.07264540974745508,Ambiguous
27005,"beautiful , entertaining two hours ",1,0.9995104551315308,0.0004208820022004094,Easy
27006,"the edge of your seat , tense with suspense ",1,0.9993462681770324,0.000626630852322114,Easy
27007,"it 's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome ",1,0.9995055079460144,0.0004621311320108331,Easy
27008,views youthful affluence not as a lost ideal but a starting point . ,1,0.9935736536979676,0.006835937254737859,Ambiguous
27009,a muddy psychological thriller rife with miscalculations ,0,0.9967292308807373,0.005100856610069988,Ambiguous
27010,captivates and shows ,1,0.9988341689109802,0.00149945940201115,Easy
27011,is horrible ,0,0.998182499408722,0.002383258073617419,Easy
27012,"the dreary expanse of dead-end distaste the characters inhabit into a poem of art , music and metaphor ",0,0.45855084657669065,0.33314008426598307,Ambiguous
27013,increasingly disturbed ,0,0.9957858085632324,0.0049597157862214265,Ambiguous
27014,is less about a superficial midlife crisis ,0,0.9446394085884094,0.0865572315662178,Ambiguous
27015,something of bubba ho-tep 's clearly evident quality may end up languishing on a shelf somewhere ,1,0.003736597852548584,0.005790464358773402,Hard
27016,a prolonged extrusion of psychopathic pulp . ,0,0.9972481012344361,0.0038196255300914366,Ambiguous
27017,an undeniably fascinating and playful fellow ,1,0.999558174610138,0.0003786374118452092,Easy
27018,paper thin ,0,0.9959853053092956,0.0049045350385908,Ambiguous
27019,that is gorgeously ,1,0.9982374429702758,0.0029423000990577842,Easy
27020,not everything in this ambitious comic escapade works ,0,0.9965106248855591,0.004923815634182206,Ambiguous
27021,", the heart of the film rests in the relationship between sullivan and his son . ",1,0.9975224733352661,0.0037937527650874527,Ambiguous
27022,sprightly ,1,0.9390022993087769,0.09607821610132354,Ambiguous
27023,it was worth your seven bucks ,1,0.998351800441742,0.002132368257976136,Easy
27024,that drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing category ,0,0.996790063381195,0.004327221098570702,Ambiguous
27025,"will please eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man ",1,0.9994168519973755,0.000531048606163448,Easy
27026,becomes an exercise in trying to predict when a preordained `` big moment '' will occur and not `` if . '' ,0,0.9972801446914673,0.0036767488632846435,Ambiguous
27027,"it can only encourage us to see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success ",1,0.9994265675544739,0.000630148509566082,Easy
27028,is nicely performed by a quintet of actresses ,1,0.9994918465614319,0.000495448701999941,Easy
27029,lilo & stitch '' is n't the most edgy piece of disney animation to hit the silver screen ,0,0.9806676506996155,0.005289115005381189,Ambiguous
27030,repetition and languorous slo-mo sequences ,0,0.9977119326591491,0.0031689548024386054,Easy
27031,it 's difficult to shrug off the annoyance of that chatty fish ,0,0.9970134735107422,0.004611007997230615,Ambiguous
27032,in the end it 's as sweet as greenfingers ,1,0.999279510974884,0.0005693137568029154,Easy
27033,"has created a provocative , absorbing drama that reveals the curse of a self-hatred instilled by rigid social mores ",1,0.9993408560752869,0.0005230181848748257,Easy
27034,you 'll trudge out of the theater feeling as though you rode the zipper after eating a corn dog and an extra-large cotton candy . ,0,0.990632963180542,0.0049992375120241125,Ambiguous
27035,"sharp comedy , old-fashioned monster movie atmospherics , and ",1,0.9994557499885559,0.0004785755284206511,Easy
27036,this funny film ,1,0.9995622515678406,0.00039567263918072204,Easy
27037,devoid ,0,0.9962158679962159,0.005518816726260838,Ambiguous
27038,subtle direction ,0,0.16029658517800272,0.2547642279383614,Hard
27039,makes minority report necessary viewing for sci-fi fans ,1,0.9984712123870849,0.0015906918737825535,Easy
27040,"when compared to the usual , more somber festival entries , davis ' highly personal brand of romantic comedy is a tart , smart breath of fresh air ",1,0.9992747187614441,0.0007110679391758717,Easy
27041,'s probably not easy to make such a worthless film ,0,0.9975196242332458,0.003769931005890073,Ambiguous
27042,is hardly journalism at all ,0,0.9960419058799743,0.0028978528157526445,Easy
27043,gloriously unsubtle ,1,0.8186483398079872,0.3617276224308409,Ambiguous
27044,in its over-the-top way ,1,0.8480464011430741,0.2992301228263568,Ambiguous
27045,"is moody , oozing , chilling and heart-warming all at once ... a twisting , unpredictable , cat-and-mouse thriller ",1,0.9995454549789429,0.00037525077468365944,Easy
27046,dies . ,0,0.9941805243492127,0.007710495030096131,Ambiguous
27047,quite fun in places ,1,0.9994549036026001,0.0005674555110556728,Easy
27048,much more successful translation ,1,0.999138081073761,0.0009705019400923358,Easy
27049,a sentimental mess that never rings true ,0,0.9981045722961426,0.002541690987782215,Easy
27050,the story and the actors are served with a hack script . ,0,0.9967911005020141,0.004762696765120091,Ambiguous
27051,", this cross-cultural soap opera is painfully formulaic and stilted . ",0,0.9981783986091614,0.002419249668751738,Easy
27052,matched only by the ridiculousness of its premise ,0,0.9966620206832886,0.00535722702038139,Ambiguous
27053,"if you go into the theater expecting a scary , action-packed chiller , you might soon be looking for a sign . ",0,0.9957705616950989,0.005994889537826281,Ambiguous
27054,is a shapeless inconsequential move relying on the viewer to do most of the work . ,0,0.9972456693649292,0.003996234032287675,Ambiguous
27055,'s semi-amusing to watch robert deniro belt out `` when you 're a jet ,1,0.9984781980514527,0.0021024181381987853,Easy
27056,", i 'm going to recommend secretary , based on the wonderful acting clinic put on by spader and gyllenhaal ",1,0.9985330462455749,0.002323177736430902,Easy
27057,the visual wit of the previous pictures ,1,0.9960371017456054,0.0067339604429008946,Ambiguous
27058,these lives count ,1,0.9978248119354248,0.002708833062609643,Easy
27059,the movie is hindered by a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about . ,0,0.9983988523483276,0.0020358535478102496,Easy
27060,he shows and empathizes with the victims he reveals ,1,0.9943447589874268,0.007359034816877788,Ambiguous
27061,an attention ,1,0.9862623095512391,0.019622262981466528,Ambiguous
27062,"sensual , funny and , in the end , very touching . ",1,0.9995690941810608,0.000378018626229404,Easy
27063,has a spark of life to it -- more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch ,1,0.9992186665534973,0.0009049005991116078,Easy
27064,sometimes is a brilliant movie . ,1,0.9994655251502991,0.000529713739681467,Easy
27065,"affecting story about four sisters who are coping , in one way or another , with life ",1,0.9980566263198852,0.0016198973835898018,Easy
27066,rapt spell ,1,0.9623949766159058,0.03638112368860915,Ambiguous
27067,proves himself a deft pace master and stylist ,1,0.9995230913162232,0.0004521883147966386,Easy
27068,touchingly mending a child 's pain for his dead mother via communication with an old woman straight out of eudora welty ,1,0.9954999804496765,0.005312028008887918,Ambiguous
27069,", but i believe a movie can be mindless without being the peak of all things insipid . ",0,0.9954797744750976,0.006479784610217302,Ambiguous
27070,hands-on storytelling ,1,0.997385311126709,0.0038464320754771565,Ambiguous
27071,"repellent to fully endear itself to american art house audiences , but ",1,0.541128721833229,0.24116240965747676,Ambiguous
27072,eighties ,1,0.8595935761928558,0.19340512906742435,Ambiguous
27073,little room ,0,0.9634870767593384,0.014539084556422239,Ambiguous
27074,there is n't much to it . ,0,0.9983722567558289,0.0020035973405848027,Easy
27075,that it 's actually watchable ,1,0.928561782836914,0.11706564085520801,Ambiguous
27076,dispassionate ,0,0.9896993517875672,0.009896871701277945,Ambiguous
27077,"strangers , which opens today in the new york metropolitan area , so distasteful ",0,0.9964376449584961,0.004912896477805361,Ambiguous
27078,"in a random series of collected gags , pranks , pratfalls , dares , injuries , etc . ",0,0.9956920385360718,0.006219472948493857,Ambiguous
27079,good for this sucker ,1,0.9949586153030395,0.007258208642419927,Ambiguous
27080,wrapping the theater ,1,0.962042224407196,0.06738974493668969,Ambiguous
27081,visual coming right ,1,0.9981399655342102,0.0025399534777768872,Easy
27082,halfwit ,0,0.9900349497795105,0.011289527165133198,Ambiguous
27083,but it does somehow manage to get you under its spell . ,1,0.9945469498634338,0.005805996319267317,Ambiguous
27084,"slightly sunbaked and summery mind , sex and ",1,0.9973989963531494,0.0036022460775298154,Ambiguous
27085,"gives give a solid , anguished performance that eclipses nearly everything else she 's ever done ",1,0.9993255853652954,0.0006861188948284106,Easy
27086,the giant screen and its hyper-realistic images ,1,0.9804888367652893,0.03810393716430596,Ambiguous
27087,"jolt you out of your seat a couple of times , ",1,0.9940411448478699,0.0087580844237311,Ambiguous
27088,a well-mounted history lesson ,1,0.997123122215271,0.003270113348468509,Easy
27089,"works , it 's thanks to huston 's revelatory performance . ",1,0.9992186069488526,0.00100032578252133,Easy
27090,a cliché left unsaid ,0,0.9946356773376465,0.005988144916838819,Ambiguous
27091,is one that any art-house moviegoer is likely to find compelling . ,1,0.9989461064338684,0.0015088249048561683,Easy
27092,that it becomes a chore to sit through -- despite some first-rate performances by its lead ,0,0.9969756960868835,0.003969252978826414,Ambiguous
27093,'s an energy to y tu mamá también . ,1,0.9984789967536927,0.002382364342747514,Easy
27094,") fondness for fancy split-screen , stuttering editing and pompous references to wittgenstein and kirkegaard ",0,0.9959697604179383,0.005868644951276788,Ambiguous
27095,", ( ahola ) has a wooden delivery and encounters a substantial arc of change that does n't produce any real transformation . ",0,0.9980737209320069,0.0025469954413410868,Easy
27096,"it 's a setup so easy it borders on facile , but ",0,0.989828908443451,0.007126038270732574,Ambiguous
27097,"of light-heartedness , that makes it attractive throughout ",1,0.9995786786079407,0.0003614536012585407,Easy
27098,lots of sloppiness ,0,0.9977354407310486,0.003283289731814586,Easy
27099,any country ,0,0.5390356421470642,0.27601751397376356,Ambiguous
27100,"there 's undeniable enjoyment to be had from films crammed with movie references , ",1,0.9977376580238342,0.0034588715970261226,Easy
27101,what 's surprising is how well it holds up in an era in which computer-generated images are the norm . ,1,0.9984878063201904,0.0017468672394246494,Easy
27102,its generic villains lack any intrigue ( other than their funny accents ) and the action scenes are poorly delivered . ,0,0.9982560276985168,0.0022750645707572074,Easy
27103,gain the unconditional love she seeks ,0,0.005757688218727708,0.00406177866218667,Hard
27104,an earnest moment ,1,0.9969151735305786,0.004908374785244017,Ambiguous
